id,alias,name,image_url,url,review_count,categories_0_alias,coordinates_latitude,coordinates_longitude,price,location_city,location_zip_code,location_country,location_state,location_display_address_0,wifi,credit_card,noise_level,rolled_amount,selected_amount
QaqyCNc3JS85LfAC9RIGzQ,espresso-subito-san-francisco-2,Espresso Subito,https://s3-media4.fl.yelpcdn.com/bphoto/2Vaa2tjXfz-2tsrXHCJmhw/o.jpg,https://www.yelp.com/biz/espresso-subito-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,8,coffee,37.788,-122.4,$$,San Francisco,94105,US,CA,,,,,0,0
A5c_YFOIy8KpXwhayg0pbg,la-boulangerie-de-san-francisco-montgomery-san-francisco-3,La Boulangerie de San Francisco - Montgomery,https://s3-media1.fl.yelpcdn.com/bphoto/Wgwfxn5lUsXxAe2VwHXBqw/o.jpg,https://www.yelp.com/biz/la-boulangerie-de-san-francisco-montgomery-san-francisco-3?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,21,bakeries,37.79523,-122.404,,San Francisco,94111,US,CA,655 Montgomery St,,,,0,0
w43EW-6CFIaUtyRGgbrQ4w,starbucks-san-francisco-297,Starbucks,https://s3-media2.fl.yelpcdn.com/bphoto/LD9RHstGVeufk1CKSMTevw/o.jpg,https://www.yelp.com/biz/starbucks-san-francisco-297?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,28,coffee,37.78846,-122.403,$$,San Francisco,94108,US,CA,66 Kearny,yes,yes,average,0,0
GIUMeJkVAKt5Lvh-0x8Fcg,maggies-cafe-san-francisco,Maggie's Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/0CxNki5qB6VzRmMAKyptpQ/o.jpg,https://www.yelp.com/biz/maggies-cafe-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,111,coffee,37.79491,-122.406,$,San Francisco,94108,US,CA,848 Grant Ave,,,,0,0
CABtCkwmr-W7J4pq8Rl5Hg,caf̩-2238-san-francisco,Caf̩ 2238,https://s3-media3.fl.yelpcdn.com/bphoto/CGx1IHCVRk51hCTeavcLpw/o.jpg,https://www.yelp.com/biz/caf%C3%A9-2238-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,73,bakeries,37.78399,-122.44,$,San Francisco,94115,US,CA,2238 Geary Blvd,yes,yes,average,0,0
s6q9cud0g-oj9NxvQCtfjQ,doggie-diner-heads-san-francisco,Doggie Diner Heads,https://s3-media1.fl.yelpcdn.com/bphoto/lIKxk1ZUZPSKxavwzw0YhA/o.jpg,https://www.yelp.com/biz/doggie-diner-heads-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,8,coffee,37.82489,-122.371,$,San Francisco,94130,US,CA,Treasure Island,,,,0,0
v2YhyJrvi7rspelqf6Av0Q,south-park-cafe-san-francisco-7,South Park Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/CxCvLPWWIPPhfNLLCDrR5w/o.jpg,https://www.yelp.com/biz/south-park-cafe-san-francisco-7?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,38,coffee,37.78167,-122.394,,San Francisco,94107,US,CA,108 S Park St,,,,0,0
Uv0rM1mX1bgTx9iKNvM-cw,chatz-coffee-shop-san-francisco,Chatz Coffee Shop,https://s3-media3.fl.yelpcdn.com/bphoto/_9NF5l26YUivRkNO4dwnQg/o.jpg,https://www.yelp.com/biz/chatz-coffee-shop-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,20,coffee,37.78668,-122.398,$,San Francisco,94105,US,CA,215 2nd St,,,,0,0
#NAME?,7-eleven-san-francisco-15,7-Eleven,https://s3-media2.fl.yelpcdn.com/bphoto/CLtfadr-aS6__4BHFYwJEQ/o.jpg,https://www.yelp.com/biz/7-eleven-san-francisco-15?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,38,convenience,37.76114,-122.433,$,San Francisco,94114,US,CA,3998 18th St,,,,0,0
UIcdz05fzrU-F-V3BqEp5g,royal-jamaica-trading-company-san-francisco,Royal Jamaica Trading Company,https://s3-media1.fl.yelpcdn.com/bphoto/l1-r9N5q3k2q2GTwneDfUQ/o.jpg,https://www.yelp.com/biz/royal-jamaica-trading-company-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,7,coffee,37.79622,-122.413,$$$,San Francisco,94133,US,CA,1500 Taylor St,,,,0,0
rOG_EqsPFX5cgXGQcRwLdQ,7-eleven-san-francisco-23,7-Eleven,https://s3-media3.fl.yelpcdn.com/bphoto/a5hGvGO7l1ez4bLbkIOwMQ/o.jpg,https://www.yelp.com/biz/7-eleven-san-francisco-23?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,27,convenience,37.789,-122.409,$,San Francisco,94102,US,CA,527 Sutter St,,,,0,0
dWowPe1xX1t7s3WCXSCULw,7-eleven-san-francisco-12,7-Eleven,https://s3-media2.fl.yelpcdn.com/bphoto/eQ2-W5_cIQX7XUeFbg-4Dg/o.jpg,https://www.yelp.com/biz/7-eleven-san-francisco-12?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,33,convenience,37.71235,-122.403,$,San Francisco,94134,US,CA,2200 Bayshore Blvd,,,,0,0
FgAvE4Kv93Mm7SEdNXQBxQ,project-juice-san-francisco-11,Project Juice,https://s3-media3.fl.yelpcdn.com/bphoto/YoGytqrv-xQ_SIrP628X2w/o.jpg,https://www.yelp.com/biz/project-juice-san-francisco-11?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,65,juicebars,37.80048,-122.44,$$,San Francisco,94123,US,CA,2234 Chestnut St,,,,0,0
cnBPebyTgvriKOP-OSmwxg,illy-caff̬-san-francisco-14,illy Caff̬,https://s3-media1.fl.yelpcdn.com/bphoto/qL0E1CTcNtLvYbNVbyHwCQ/o.jpg,https://www.yelp.com/biz/illy-caff%C3%A8-san-francisco-14?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,14,coffee,37.79493,-122.4,$,San Francisco,94111,US,CA,301 Clay St,no,yes,average,0,0
y0wiAXn_U7xV1BlfnjnuOg,cup-of-love-san-francisco,Cup of Love,https://s3-media4.fl.yelpcdn.com/bphoto/oMh0xcVPtEECyVc2EajHOA/o.jpg,https://www.yelp.com/biz/cup-of-love-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,17,coffee,37.80908,-122.412,$,San Francisco,94133,US,CA,Pier 41,,,,0,0
8st9fRZTtRzWXWTZKN9sbQ,jaffa-city-cafe-colma,Jaffa City Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/BKX3jYuK-JQfohTu21Fwpg/o.jpg,https://www.yelp.com/biz/jaffa-city-cafe-colma?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,89,sandwiches,37.68573,-122.465,$,San Francisco,94014,US,CA,7622 El Camino Real,,,,0,0
DuBgZ2XHXf1AKT7dsyuMog,project-juice-san-francisco-9,Project Juice,https://s3-media3.fl.yelpcdn.com/bphoto/Ej4coQFsOh8q1niIoYXnXA/o.jpg,https://www.yelp.com/biz/project-juice-san-francisco-9?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,90,juicebars,37.76068,-122.435,$$,San Francisco,94114,US,CA,506 Castro St,,,,0,0
xV_3p6YfAXTPxXhTdkuP3Q,mcdonalds-san-francisco-30,McDonald's,https://s3-media1.fl.yelpcdn.com/bphoto/EUwABbnV3r-imLLDP-7-0g/o.jpg,https://www.yelp.com/biz/mcdonalds-san-francisco-30?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,83,hotdogs,37.80824,-122.414,$,San Francisco,94133,US,CA,145 Jefferson St,,,,0,0
Xkchmq10e0VDe_KJAIaARA,coffeeshop-san-francisco-3,CoffeeShop,https://s3-media2.fl.yelpcdn.com/bphoto/A3BtU_JhldDZQrEcGEFVKA/o.jpg,https://www.yelp.com/biz/coffeeshop-san-francisco-3?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,6,coffee,37.75747,-122.41,,San Francisco,94110,US,CA,2761 21st St,,,,0,0
kCEuxXsrnZ0wZ-8cFiHH9A,starbucks-san-francisco-280,Starbucks,https://s3-media1.fl.yelpcdn.com/bphoto/zluVDgSy7ihq_oNbT27cNg/o.jpg,https://www.yelp.com/biz/starbucks-san-francisco-280?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,76,coffee,37.7412,-122.388,$,San Francisco,94124,US,CA,3801 3rd St,yes,yes,quiet,0,0
F21DIDgWX9dNtCRPJ6mkKg,starbucks-san-francisco-156,Starbucks,https://s3-media3.fl.yelpcdn.com/bphoto/06kY12YZS7uZ_Nkl6FYiDA/o.jpg,https://www.yelp.com/biz/starbucks-san-francisco-156?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,23,coffee,37.74359,-122.439,$$,San Francisco,94131,US,CA,5290 Diamond Heights Blvd,,,,0,0
dBQFHUUsRtRmtJgsIwVMzg,carusos-san-francisco,Caruso's,https://s3-media3.fl.yelpcdn.com/bphoto/f1yAkSu4o_ScRbVNAYHrGQ/o.jpg,https://www.yelp.com/biz/carusos-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,18,coffee,37.78778,-122.409,$$,San Francisco,94102,US,CA,335 Powell St,,,,0,0
K-EcEfe3vwB6PpOIv7HOVA,peets-coffee-san-francisco-46,Peet's Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/nr3bvUfJq7acOJqcaf-qMQ/o.jpg,https://www.yelp.com/biz/peets-coffee-san-francisco-46?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,14,coffee,37.79082,-122.402,$,San Francisco,94104,US,CA,155 Montgomery St,yes,yes,average,0,0
IbintxhV20bORjm1WVQ7GA,cafe-harrison-san-francisco,Cafe Harrison,https://s3-media2.fl.yelpcdn.com/bphoto/ibRe54I09JtfQfngwbwIbA/o.jpg,https://www.yelp.com/biz/cafe-harrison-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,16,coffee,37.76798,-122.414,$$,San Francisco,94103,US,CA,1830 Harrison St,,,,0,0
VFjEXALxQDbpByS1HC9Nrw,blue-bottle-coffee-san-francisco-32,Blue Bottle Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/A1lt__M2eyhJdxk50bcnVA/o.jpg,https://www.yelp.com/biz/blue-bottle-coffee-san-francisco-32?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,10,coffeeroasteries,37.78965,-122.404,$$,San Francisco,94104,US,CA,199 Sutter St,no,yes,average,0,0
TFrIudv7touvriokV4yFmA,starbucks-san-francisco-182,Starbucks,https://s3-media3.fl.yelpcdn.com/bphoto/xDzHKYKCC9pRAoufD8yQTQ/o.jpg,https://www.yelp.com/biz/starbucks-san-francisco-182?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,23,coffee,37.78955,-122.398,$,San Francisco,94105,US,CA,100 First St,yes,yes,average,0,0
p61ADFbM_ZwzagWLGxHVfA,7-eleven-san-francisco-16,7-Eleven,https://s3-media2.fl.yelpcdn.com/bphoto/XsSc9YLf8hXNOfnx0zHFxw/o.jpg,https://www.yelp.com/biz/7-eleven-san-francisco-16?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,28,convenience,37.79427,-122.397,$,San Francisco,94111,US,CA,43 Drumm St,,,,0,0
7pjRM6FIKCOHaAksoL0cMg,ikon-roastery-san-francisco-2,Ikon Roastery,https://s3-media3.fl.yelpcdn.com/bphoto/5jl3rd_nhj_yOdKkIfiQ3A/o.jpg,https://www.yelp.com/biz/ikon-roastery-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,9,coffeeroasteries,37.78024,-122.418,,San Francisco,94102,US,CA,355 McAllister St,,,,0,0
u8q1fpB-lrJ77XDhfqaeDw,gallery-cafe-live-san-francisco,Gallery Cafe Live,https://s3-media3.fl.yelpcdn.com/bphoto/oHbgCI1fxLsWzbRWNSk9Cg/o.jpg,https://www.yelp.com/biz/gallery-cafe-live-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,13,coffee,37.78771,-122.411,$,San Francisco,94102,US,CA,587 Post St,,,,0,0
sdgVGO7Q6RcN0F4C3sa7ug,starbucks-daly-city-4,Starbucks,https://s3-media1.fl.yelpcdn.com/bphoto/vuHR7bG8cWHBkY1z-LUm8g/o.jpg,https://www.yelp.com/biz/starbucks-daly-city-4?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,116,coffee,37.69736,-122.463,$,San Francisco,94014,US,CA,6873 Mission St,yes,yes,average,0,0
SEjEbXqS7zcu2SkZmFoS8A,steamship-san-francisco,Steamship,https://s3-media4.fl.yelpcdn.com/bphoto/JoyBT1TpyiMG7KYx6dmyMg/o.jpg,https://www.yelp.com/biz/steamship-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,4,catering,37.76992,-122.446,$$,San Francisco,94117,US,CA,,,,,0,0
uSwCDet97IvIE-4DaooWTw,7-eleven-san-francisco-29,7-Eleven,https://s3-media4.fl.yelpcdn.com/bphoto/HWVvXnqSwe4GJh-4U16IIQ/o.jpg,https://www.yelp.com/biz/7-eleven-san-francisco-29?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,22,convenience,37.79239,-122.401,$,San Francisco,94104,US,CA,221 Sansome St,,,,0,0
KzCFzM46wAy0Bxgu3DwT6w,teazzert-pho-you-san-francisco-2,Teazzert Pho You,https://s3-media4.fl.yelpcdn.com/bphoto/a5LPIL0HSLehsWeaUy8wRQ/o.jpg,https://www.yelp.com/biz/teazzert-pho-you-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,33,desserts,37.71682,-122.441,$,San Francisco,94112,US,CA,880 Geneva Ave,,,,0,0
JmJuklGgDk9BWivtfaPGAQ,starbucks-san-francisco-257,Starbucks,https://s3-media2.fl.yelpcdn.com/bphoto/4eQWaQ5111sZqZIm4a5SPQ/o.jpg,https://www.yelp.com/biz/starbucks-san-francisco-257?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,8,coffee,37.76688,-122.41,$,San Francisco,94103,US,CA,2300 16th St,,,,0,0
2RI9CWTxnD-_EFBGDJQpIw,royal-donuts-daly-city,Royal Donuts,https://s3-media2.fl.yelpcdn.com/bphoto/5TmeFl9BcO-S52x4crQsfw/o.jpg,https://www.yelp.com/biz/royal-donuts-daly-city?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,88,donuts,37.68755,-122.466,$,San Francisco,94014,US,CA,7438 Mission St,,,,0,0
eMdPsx0IuQaZ8Az-QCrGTQ,funny-library-coffee-shop-san-francisco,Funny Library Coffee Shop,https://s3-media3.fl.yelpcdn.com/bphoto/LzuMwnOzOE_jhZe2G4rKeg/o.jpg,https://www.yelp.com/biz/funny-library-coffee-shop-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,18,coffee,37.78235,-122.402,,San Francisco,94103,US,CA,250 4th St,yes,yes,average,0,0
xUnO2oqjBKEjlxwCg8jeMQ,illy-caff̬-san-francisco-24,illy Caff̬,https://s3-media4.fl.yelpcdn.com/bphoto/ExXunJ7O9CoyoWNkbMffpg/o.jpg,https://www.yelp.com/biz/illy-caff%C3%A8-san-francisco-24?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,8,cafes,37.8109,-122.411,,San Francisco,94133,US,CA,Pier 39 Space K-106-b Beach St,,,,0,0
KTmeAHhB3u51NETxuk7iQg,starbucks-san-francisco-234,Starbucks,https://s3-media1.fl.yelpcdn.com/bphoto/IYj-NFF6Gvd1YHy0Bg_ASg/o.jpg,https://www.yelp.com/biz/starbucks-san-francisco-234?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,71,coffee,37.78446,-122.404,$,San Francisco,94103,US,CA,789 Mission St,yes,yes,average,0,0
pPG8D7FKUIaBATo1T3diiQ,san-francisco-coffee-company-san-francisco,San Francisco Coffee Company,,https://www.yelp.com/biz/san-francisco-coffee-company-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,4,coffee,37.76981,-122.415,$$,San Francisco,94103,US,CA,70 13th St,,,,0,0
zTS6HZOibNdhtx7Cjh-7MQ,tans-cafe-iii-san-francisco,Tan's Cafe III,https://s3-media1.fl.yelpcdn.com/bphoto/HTv8ij0dTkCE3YpRzFybHg/o.jpg,https://www.yelp.com/biz/tans-cafe-iii-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,22,coffee,37.80532,-122.408,$,San Francisco,94133,US,CA,155 Francisco St,,,,0,0
DJRvxxJ_9xQL1_oh0ztOeA,the-velvet-raven-san-francisco,The Velvet Raven,https://s3-media2.fl.yelpcdn.com/bphoto/plCs5es7LbGQs3EHhY5Y8Q/o.jpg,https://www.yelp.com/biz/the-velvet-raven-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,3,chocolate,37.7809,-122.394,,San Francisco,94107,US,CA,155A S Park St,yes,yes,average,0,0
lXJA0j9uQv4M_TwXWZyotg,caffea-foster-city-2,Caffea,https://s3-media1.fl.yelpcdn.com/bphoto/CVpI6mVzb6PsLa3FD7fE2Q/o.jpg,https://www.yelp.com/biz/caffea-foster-city-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,3,coffee,37.76978,-122.412,,San Francisco,94404,US,CA,1050 Shell Blvd,,,,0,0
H3WxXKnRarKRKiOo4wl7yg,starbucks-san-francisco-252,Starbucks,https://s3-media1.fl.yelpcdn.com/bphoto/mdNibmLR-VWnpLWn5hl-xg/o.jpg,https://www.yelp.com/biz/starbucks-san-francisco-252?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,34,coffee,37.75421,-122.489,$$,San Francisco,94122,US,CA,2350 noriega St,,,,0,0
UplVWsp1X7MjOR2W3cYwEg,quickly-san-francisco-34,Quickly,https://s3-media2.fl.yelpcdn.com/bphoto/G6SP8Wq7aKznGiXZdmINjw/o.jpg,https://www.yelp.com/biz/quickly-san-francisco-34?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,75,bubbletea,37.72856,-122.477,$,San Francisco,94132,US,CA,3251 20th Ave,,,,0,0
xlTT43ntj_BCl2KKtrlk5w,local-cafe-san-francisco-3,Local Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/RXgvw021jmBNk86563X3Sw/o.jpg,https://www.yelp.com/biz/local-cafe-san-francisco-3?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,33,acaibowls,37.78826,-122.404,$$,San Francisco,94108,US,CA,33 Kearny St,yes,yes,average,0,0
TwPcHunQ0Eg3NNUO2BtbVA,starbucks-san-francisco-111,Starbucks,https://s3-media3.fl.yelpcdn.com/bphoto/HYQGowd3hO8_YPI2jeSTBg/o.jpg,https://www.yelp.com/biz/starbucks-san-francisco-111?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,27,coffee,37.76912,-122.428,$,San Francisco,94114,US,CA,2020 Market St,,,,0,0
_shuASxm5SI4VsTFGXk_Sw,starbucks-san-francisco-306,Starbucks,https://s3-media4.fl.yelpcdn.com/bphoto/T2hzJ5UbGybOAbFc-fr04g/o.jpg,https://www.yelp.com/biz/starbucks-san-francisco-306?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,4,coffee,37.7898,-122.397,,San Francisco,94105,US,CA,101 First St,no,yes,average,0,0
-q8fc-zYjwTe5sS-4E_-vw,quickly-daly-city-daly-city,Quickly - Daly City,https://s3-media2.fl.yelpcdn.com/bphoto/ZSEZ4vV4VvKF0EZG_lyShg/o.jpg,https://www.yelp.com/biz/quickly-daly-city-daly-city?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,308,coffee,37.69721,-122.484,$,San Francisco,94015,US,CA,175 Southgate Ave,yes,no,average,0,0
Wy8Yg5_0YngwzFBN6lZf9g,estas-manos-coffee-roasters-san-francisco,Estas Manos Coffee Roasters,https://s3-media2.fl.yelpcdn.com/bphoto/iLaYQNZwT0-6B38id80JCg/o.jpg,https://www.yelp.com/biz/estas-manos-coffee-roasters-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,3,coffee,37.78934,-122.397,,San Francisco,94105,US,CA,425 Mission St,,,,0,0
1mIZv1OaeDvqBXkLawIUAQ,mcdonalds-san-francisco,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/kCL_Plpjy29IY6qyIkewzQ/o.jpg,https://www.yelp.com/biz/mcdonalds-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,65,hotdogs,37.71319,-122.445,$,San Francisco,94112,US,CA,5454 Mission St,,,,0,0
-5I2Wxc4s3xPxzENJx0rGw,starbucks-san-francisco-309,Starbucks,https://s3-media2.fl.yelpcdn.com/bphoto/jIhO1O8rI6fGYMyTkrho9w/o.jpg,https://www.yelp.com/biz/starbucks-san-francisco-309?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,5,coffee,37.78829,-122.394,,San Francisco,94105,US,CA,299 Fremont St,no,yes,average,0,0
1bEPjG12__nN77MZkK__Cw,nomadic-ground-san-francisco,nomadic Ground,https://s3-media1.fl.yelpcdn.com/bphoto/-jO1U-kUiwDvc1IJ1duO1w/o.jpg,https://www.yelp.com/biz/nomadic-ground-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,4,coffee,37.75527,-122.419,,San Francisco,94110,US,CA,,,,,0,0
UgH7AknVzB6bRujt625jPw,mission-street-pantry-san-francisco,Mission Street Pantry,https://s3-media2.fl.yelpcdn.com/bphoto/Zfb0yfPfVnVFnDYRE3ar0w/o.jpg,https://www.yelp.com/biz/mission-street-pantry-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,15,coffee,37.7851,-122.404,$$$,San Francisco,94103,US,CA,780 Mission St,,,,0,0
